1193888337 108 0 0 0 0 0
1193959463 109 0 0 0 0 0
1193961052 110 0 0 0 0 0
1194118492 111 0 0 0 0 0
1194309808 112 0 0 0 0 0
1194352340 113 0 0 0 0 0
1194567014 114 0 0 0 0 0
1194665758 115 0 0 0 0 0
1194891706 116 0 0 0 0 0
1195246341 117 0 0 0 0 0
1195595518 118 0 0 0 0 0
1195836736 119 0 0 0 0 0
1195996467 120 0 0 0 0 0
1196033933 121 0 0 0 0 0
1196386944 121 0 0 0 1 0
1196569055 122 0 0 0 1 0
1196813773 123 0 0 0 1 0
1196824433 124 0 0 0 1 0
1196825672 125 0 0 0 1 0
1196844089 126 0 0 0 1 0
1196885536 127 0 0 0 1 0
1196890714 127 1 0 0 1 0
1196892953 127 2 0 0 1 0
1196907329 128 2 0 0 1 0
1196921360 129 2 0 0 1 0
1197456727 130 2 0 0 1 0
1197498617 131 2 0 0 1 0
1197559186 131 3 0 0 1 0
1197601176 132 3 0 0 1 0
1197610824 133 3 0 0 1 0
1197612683 134 3 0 0 1 0
1197698635 135 3 0 0 1 0
1197746785 135 4 0 0 1 0
1197747171 135 5 0 0 1 0
1197755628 136 5 0 0 1 0
1197821403 137 5 0 0 1 0
1197991073 138 5 0 0 1 0
1197991266 139 5 0 0 1 0
1198038650 140 5 0 0 1 0
1198040262 141 5 0 0 1 0
1198041677 142 5 0 0 1 0
1198331292 143 5 0 0 1 0
1198351545 144 5 0 0 1 0
1198492183 144 6 0 0 1 0
1198492817 144 7 0 0 1 0
1198888456 144 8 0 0 1 0
1199435442 144 9 0 0 1 0
1199501680 145 9 0 0 1 0
1199714311 145 10 0 0 1 0
1199723281 145 11 0 0 1 0
1199724131 145 12 0 0 1 0
1199771551 145 13 0 0 1 0
1199798505 145 14 0 0 1 0
1199833849 146 14 0 0 1 0
1199866629 146 15 0 0 1 0
1199887441 146 16 0 0 1 0
1199951539 146 17 0 0 1 0
1200040734 146 18 0 0 1 0
1200194779 147 18 0 0 1 0
1200198130 148 18 0 0 1 0
1200238816 149 18 0 0 1 0
1200329373 149 19 0 0 1 0
1200342069 150 19 0 0 1 0
1200389835 150 20 0 0 1 0
1200617775 151 20 0 0 1 0
1200625196 152 20 0 0 1 0
1200668841 153 20 0 0 1 0
1200709924 154 20 0 0 1 0
1200712735 155 20 0 0 1 0
1200713507 156 20 0 0 1 0
1200772095 157 20 0 0 1 0
1200772292 158 20 0 0 1 0
1200776000 158 21 0 0 1 0
1200791868 159 21 0 0 1 0
1200947574 159 22 0 0 1 0
1200950052 160 22 0 0 1 0
1200959261 161 22 0 0 1 0
1200989139 161 23 0 0 1 0
1200990722 161 24 0 0 1 0
1201031769 162 24 0 0 1 0
1201034827 163 24 0 0 1 0
1201119458 164 24 0 0 1 0
1201181279 164 25 0 0 1 0
1201336256 164 26 0 0 1 0
1201336919 164 27 0 0 1 0
1201337519 164 28 0 0 1 0
1201337674 164 29 0 0 1 0
1201337837 164 30 0 0 1 0
1201339235 164 31 0 0 1 0
1201371194 164 32 0 0 1 0
1201407781 165 32 0 0 1 0
1201446233 166 32 0 0 1 0
1201457166 167 32 0 0 1 0
1201460845 168 32 0 0 1 0
1201491675 169 32 0 0 1 0
1201525071 169 33 0 0 1 0
1201536378 170 33 0 0 1 0
1201720679 170 34 0 0 1 0
1201723126 171 34 0 0 1 0
1202083680 172 34 0 0 1 0
1202152824 173 34 0 0 1 0
1202152939 174 34 0 0 1 0
1202330244 174 35 0 0 1 0
1202330552 174 36 0 0 1 0
1202342098 175 36 0 0 1 0
1202561598 176 36 0 0 1 0
1202593228 177 36 0 0 1 0
1202599990 178 36 0 0 1 0
1202873551 179 36 0 0 1 0
1202874178 180 36 0 0 1 0
1202964583 181 36 0 0 1 0
1203024450 182 36 0 0 1 0
1203119303 183 36 0 0 1 0
1203120008 184 36 0 0 1 0
1203448477 185 36 0 0 1 0
1203461236 186 36 0 0 1 0
1203462204 187 36 0 0 1 0
1203616953 188 36 0 0 1 0
1203619253 189 36 0 0 1 0
1203621381 190 36 0 0 1 0
1203623602 191 36 0 0 1 0
1203698592 192 36 0 0 1 0
1203699831 193 36 0 0 1 0
1203961442 194 36 0 0 1 0
1203962328 195 36 0 0 1 0
1203983595 196 36 0 0 1 0
1204018624 197 36 0 0 1 0
1204040540 198 36 0 0 1 0
1204040944 199 36 0 0 1 0
1204056254 200 36 0 0 1 0
1204079740 201 36 0 0 1 0
1204114704 202 36 0 0 1 0
1204503557 203 36 0 0 1 0
1204566997 204 36 0 0 1 0
1204900173 205 36 0 0 1 0
1204901449 206 36 0 0 1 0
1205327673 207 36 0 0 1 0
1205796459 208 36 0 0 1 0
1205797029 209 36 0 0 1 0
1205887662 210 36 0 0 1 0
1206497390 211 36 0 0 1 0
1206538816 212 36 0 0 1 0
1206728363 213 36 0 0 1 0
1206746923 214 36 0 0 1 0
1206749406 215 36 0 0 1 0
1206752755 216 36 0 0 1 0
1206800765 217 36 0 0 1 0
1206971174 218 36 0 0 1 0
1206985253 219 36 0 0 1 0
1207145406 220 36 0 0 1 0
1207844144 221 36 0 0 1 0
1207873487 222 36 0 0 1 0
1208376146 222 37 0 0 1 0
1208907868 223 37 0 0 1 0
1208992824 224 37 0 0 1 0
1210025917 225 37 0 0 1 0
1210188201 226 37 0 0 1 0
1210211224 227 37 0 0 1 0
1210591961 228 37 0 0 1 0
1210615016 229 37 0 0 1 0
1210713993 230 37 0 0 1 0
1211210789 230 38 0 0 1 0
1211337415 231 38 0 0 1 0
1211337599 232 38 0 0 1 0
1211342050 233 38 0 0 1 0
1212010831 234 38 0 0 1 0
1213138650 235 38 0 0 1 0
1213139154 236 38 0 0 1 0
1213150629 237 38 0 0 1 0
1213230144 238 38 0 0 1 0
1213362441 239 38 0 0 1 0
1214151318 240 38 0 0 1 0
1214222524 241 38 0 0 1 0
1214256020 242 38 0 0 1 0
1215813049 243 38 0 0 1 0
1215823288 244 38 0 0 1 0
1216301949 244 39 0 0 1 0
1216708449 245 39 0 0 1 0
1216853894 246 39 0 0 1 0
1216920826 247 39 0 0 1 0
1217350264 248 39 0 0 1 0
1217805473 249 39 0 0 1 0
1217810087 250 39 0 0 1 0
1217857895 251 39 0 0 1 0
1219794128 252 39 0 0 1 0
1219797387 253 39 0 0 1 0
1219799421 254 39 0 0 1 0
1219800049 255 39 0 0 1 0
1219813143 256 39 0 0 1 0
1219970346 257 39 0 0 1 0
1220180104 257 40 0 0 1 0
1220390512 258 40 0 0 1 0
1220391775 259 40 0 0 1 0
1220477351 260 40 0 0 1 0
1220478600 261 40 0 0 1 0
1220553423 261 41 0 0 1 0
1220553935 261 42 0 0 1 0
1220558678 261 43 0 0 1 0
1220612309 262 43 0 0 1 0
1220737792 263 43 0 0 1 0
1220755938 264 43 0 0 1 0
1220767794 265 43 0 0 1 0
1220966753 265 44 0 0 1 0
1220984999 265 45 0 0 1 0
1220994958 265 46 0 0 1 0
1221002467 266 46 0 0 1 0
1221086178 267 46 0 0 1 0
1221229941 268 46 0 0 1 0
1221512917 268 47 0 0 1 0
1221513033 268 48 0 0 1 0
1221585699 269 48 0 0 1 0
1221601811 270 48 0 0 1 0
1221687349 270 48 0 0 2 0
1221704009 271 48 0 0 2 0
1221821770 271 49 0 0 2 0
1221822317 272 49 0 0 2 0
1221825085 273 49 0 0 2 0
1221825414 273 50 0 0 2 0
1222092626 273 51 0 0 2 0
1222116846 273 52 0 0 2 0
1222155443 273 53 0 0 2 0
1222180022 274 53 0 0 2 0
1222184393 274 54 0 0 2 0
1222196163 274 55 0 0 2 0
1222242152 274 56 0 0 2 0
1222243109 274 57 0 0 2 0
1222243189 274 58 0 0 2 0
1222254516 274 59 0 0 2 0
1222267525 274 60 0 0 2 0
1222311605 275 60 0 0 2 0
1222317608 276 60 0 0 2 0
1222350744 277 60 0 0 2 0
1222363943 278 60 0 0 2 0
1222382913 279 60 0 0 2 0
1222395219 280 60 0 0 2 0
1222414079 280 61 0 0 2 0
1222466640 281 61 0 0 2 0
1222860655 282 61 0 0 2 0
1222943940 282 62 0 0 2 0
1222994783 283 62 0 0 2 0
1223032458 284 62 0 0 2 0
1223051353 285 62 0 0 2 0
1223284138 285 63 0 0 2 0
1223284376 285 64 0 0 2 0
1223369708 285 65 0 0 2 0
1223378254 285 66 0 0 2 0
1223390551 285 67 0 0 2 0
1223397385 286 67 0 0 2 0
1223504309 287 67 0 0 2 0
1223575452 287 68 0 0 2 0
1223580022 287 69 0 0 2 0
1223656893 288 69 0 0 2 0
1223863095 289 69 0 0 2 0
1223957053 290 69 0 0 2 0
1224002646 291 69 0 0 2 0
1224070357 292 69 0 0 2 0
1224528858 292 69 1 0 2 0
1224530090 292 69 2 0 2 0
1224625747 292 70 2 0 2 0
1224943190 293 70 2 0 2 0
1225049524 293 70 3 0 2 0
1225054360 293 70 4 0 2 0
1225062799 294 70 4 0 2 0
1225064456 294 70 5 0 2 0
1225074542 295 70 5 0 2 0
1225154727 296 70 5 0 2 0
1225155131 297 70 5 0 2 0
1225158176 298 70 5 0 2 0
1225161567 299 70 5 0 2 0
1225186871 299 70 6 0 2 0
1225198871 300 70 6 0 2 0
1225809358 300 71 6 0 2 0
1225810280 300 72 6 0 2 0
1225815098 300 73 6 0 2 0
1225817622 300 74 6 0 2 0
1225828412 301 74 6 0 2 0
1225833453 302 74 6 0 2 0
1225834827 303 74 6 0 2 0
1225844916 304 74 6 0 2 0
1226043632 304 75 6 0 2 0
1226089459 305 75 6 0 2 0
1226946515 305 76 6 0 2 0
1227150157 306 76 6 0 2 0
1227720069 306 77 6 0 2 0
1227732730 306 78 6 0 2 0
1227732984 306 79 6 0 2 0
1227906323 307 79 6 0 2 0
1227923793 308 79 6 0 2 0
1228481750 309 79 6 0 2 0
1228488838 310 79 6 0 2 0
1229185686 311 79 6 0 2 0
1229187164 312 79 6 0 2 0
1229300735 313 79 6 0 2 0
1229365316 314 79 6 0 2 0
1229394374 315 79 6 0 2 0
1229424184 316 79 6 0 2 0
1229476528 317 79 6 0 2 0
1229480810 318 79 6 0 2 0
1229639447 319 79 6 0 2 0
1229647134 320 79 6 0 2 0
1229747676 321 79 6 0 2 0
1229793169 322 79 6 0 2 0
1229884785 323 79 6 0 2 0
1229897591 324 79 6 0 2 0
1231015102 325 79 6 0 2 0
1231097087 326 79 6 0 2 0
1231190393 327 79 6 0 2 0
1231362178 328 79 6 0 2 0
1231373112 329 79 6 0 2 0
1231532782 330 79 6 0 2 0
1231610478 331 79 6 0 2 0
1231620332 332 79 6 0 2 0
1231725503 333 79 6 0 2 0
1231839770 333 80 6 0 2 0
1231839881 333 81 6 0 2 0
1231841166 333 82 6 0 2 0
1231842783 333 83 6 0 2 0
1231862452 334 83 6 0 2 0
1231870405 334 84 6 0 2 0
1231872398 335 84 6 0 2 0
1231891235 335 85 6 0 2 0
1231923960 335 86 6 0 2 0
1232077813 336 86 6 0 2 0
1232087125 337 86 6 0 2 0
1232125892 338 86 6 0 2 0
1232126199 339 86 6 0 2 0
1232246405 340 86 6 0 2 0
1232310628 341 86 6 0 2 0
1232329502 342 86 6 0 2 0
1232331425 343 86 6 0 2 0
1232410166 344 86 6 0 2 0
1232413328 344 87 6 0 2 0
1232416293 344 88 6 0 2 0
1232462380 345 88 6 0 2 0
1232465776 346 88 6 0 2 0
1232468778 346 89 6 0 2 0
1232476657 347 89 6 0 2 0
1232492745 348 89 6 0 2 0
1232508685 349 89 6 0 2 0
1232526741 349 90 6 0 2 0
1232571357 349 91 6 0 2 0
1232587795 350 91 6 0 2 0
1232599438 351 91 6 0 2 0
1232681084 352 91 6 0 2 0
1232685479 353 91 6 0 2 0
1232695169 354 91 6 0 2 0
1232734720 355 91 6 0 2 0
1232803528 355 92 6 0 2 0
1232813921 355 93 6 0 2 0
1232911382 356 93 6 0 2 0
1232925648 357 93 6 0 2 0
1232948866 358 93 6 0 2 0
1232958673 358 94 6 0 2 0
1233122827 358 95 6 0 2 0
1233180474 359 95 6 0 2 0
1233246637 360 95 6 0 2 0
1233358481 360 95 7 0 2 0
1233467063 361 95 7 0 2 0
1233537019 362 95 7 0 2 0
1233543410 363 95 7 0 2 0
1233584500 364 95 7 0 2 0
1234149657 365 95 7 0 2 0
1234822463 366 95 7 0 2 0
1234997968 367 95 7 0 2 0
1235158307 368 95 7 0 2 0
1235261330 369 95 7 0 2 0
1235326188 370 95 7 0 2 0
1235362640 371 95 7 0 2 0
1235417946 372 95 7 0 2 0
1235936627 373 95 7 0 2 0
1236083013 374 95 7 0 2 0
1236083149 375 95 7 0 2 0
1236359221 376 95 7 0 2 0
1236802772 377 95 7 0 2 0
1236986284 378 95 7 0 2 0
1237042180 379 95 7 0 2 0
1237046025 380 95 7 0 2 0
1237175170 381 95 7 0 2 0
1237216220 382 95 7 0 2 0
1237318151 382 95 8 0 2 0
1237332453 383 95 8 0 2 0
1237553651 384 95 8 0 2 0
1237749108 385 95 8 0 2 0
1237753945 386 95 8 0 2 0
1237866614 387 95 8 0 2 0
1238082728 388 95 8 0 2 0
1238172079 389 95 8 0 2 0
1238469109 390 95 8 0 2 0
1238632006 391 95 8 0 2 0
1238714376 392 95 8 0 2 0
1239197870 393 95 8 0 2 0
1239201806 393 96 8 0 2 0
1239204322 393 97 8 0 2 0
1239269394 394 97 8 0 2 0
1239313480 395 97 8 0 2 0
1239370045 396 97 8 0 2 0
1239747405 397 97 8 0 2 0
1239761176 398 97 8 0 2 0
1240185402 399 97 8 0 2 0
1240235071 399 98 8 0 2 0
1240339437 399 99 8 0 2 0
1240362347 400 99 8 0 2 0
1240431909 401 99 8 0 2 0
1240441243 402 99 8 0 2 0
1240450548 403 99 8 0 2 0
1240477387 404 99 8 0 2 0
1240496959 404 100 8 0 2 0
1240511682 405 100 8 0 2 0
1240712980 406 100 8 0 2 0
1240713647 407 100 8 0 2 0
1240857911 408 100 8 0 2 0
1240933612 408 101 8 0 2 0
1240938570 408 101 9 0 2 0
1240957546 408 102 9 0 2 0
1241800737 409 102 9 0 2 0
1241825968 410 102 9 0 2 0
1241972618 410 102 10 0 2 0
1241977882 411 102 10 0 2 0
1242432478 412 102 10 0 2 0
1242494294 413 102 10 0 2 0
1242603329 414 102 10 0 2 0
1242673222 415 102 10 0 2 0
1242696925 416 102 10 0 2 0
1243032142 416 102 11 0 2 0
1244231868 416 102 11 1 2 0
1244588826 417 102 11 1 2 0
1244594865 418 102 11 1 2 0
1244733711 419 102 11 1 2 0
1244779054 420 102 11 1 2 0
1244803574 421 102 11 1 2 0
1245059523 421 102 11 2 2 0
1245568626 421 102 11 3 2 0
1245702876 422 102 11 3 2 0
1245709051 423 102 11 3 2 0
1245970197 424 102 11 3 2 0
1246047432 425 102 11 3 2 0
1246056118 426 102 11 3 2 0
1246061778 427 102 11 3 2 0
1246069839 428 102 11 3 2 0
1246073388 429 102 11 3 2 0
1246499327 430 102 11 3 2 0
1246499529 431 102 11 3 2 0
1246540257 432 102 11 3 2 0
1246542811 433 102 11 3 2 0
1246973380 434 102 11 3 2 0
1247014371 435 102 11 3 2 0
1247075607 436 102 11 3 2 0
1247086357 437 102 11 3 2 0
1247094157 438 102 11 3 2 0
1248128970 439 102 11 3 2 0
1248356947 439 103 11 3 2 0
1248408711 440 103 11 3 2 0
1248433959 441 103 11 3 2 0
1248442072 442 103 11 3 2 0
1249247307 443 103 11 3 2 0
1249254446 444 103 11 3 2 0
1249254744 445 103 11 3 2 0
1249255611 446 103 11 3 2 0
1249258430 447 103 11 3 2 0
1249265520 448 103 11 3 2 0
1249266780 449 103 11 3 2 0
1249406294 450 103 11 3 2 0
1250901417 451 103 11 3 2 0
1250903989 452 103 11 3 2 0
1250905268 453 103 11 3 2 0
1250944033 454 103 11 3 2 0
1250944624 455 103 11 3 2 0
1251746204 456 103 11 3 2 0
1252961550 456 103 12 3 2 0
1252968935 457 103 12 3 2 0
1253199704 458 103 12 3 2 0
1253854253 459 103 12 3 2 0
1253883540 459 104 12 3 2 0
1254070117 459 105 12 3 2 0
1254269391 460 105 12 3 2 0
1254501278 461 105 12 3 2 0
1254501718 462 105 12 3 2 0
1255119387 463 105 12 3 2 0
1255128146 463 105 13 3 2 0
1255142610 463 105 13 3 3 0
1255154110 463 105 13 3 4 0
1255292276 464 105 13 3 4 0
1255560530 465 105 13 3 4 0
1255562946 466 105 13 3 4 0
1255564371 467 105 13 3 4 0
1255567674 468 105 13 3 4 0
1255644274 469 105 13 3 4 0
1255896596 470 105 13 3 4 0
1256058717 471 105 13 3 4 0
1256059400 471 106 13 3 4 0
1256059929 471 107 13 3 4 0
1256060504 472 107 13 3 4 0
1256064921 473 107 13 3 4 0
1256068192 474 107 13 3 4 0
1256068491 475 107 13 3 4 0
1256072270 476 107 13 3 4 0
1256073453 477 107 13 3 4 0
1256075544 478 107 13 3 4 0
1256102606 478 107 14 3 4 0
1256139939 478 107 15 3 4 0
1256145527 479 107 15 3 4 0
1256170728 480 107 15 3 4 0
1256171069 481 107 15 3 4 0
1256396681 482 107 15 3 4 0
1256509526 483 107 15 3 4 0
1256531862 484 107 15 3 4 0
1256597327 485 107 15 3 4 0
1256611468 486 107 15 3 4 0
1256676120 487 107 15 3 4 0
1256676222 488 107 15 3 4 0
1256755665 488 108 15 3 4 0
1256755755 488 109 15 3 4 0
1256771763 489 109 15 3 4 0
1256862192 490 109 15 3 4 0
1256904650 491 109 15 3 4 0
1257031519 491 109 15 4 4 0
1257075077 491 109 15 5 4 0
1257113409 492 109 15 5 4 0
1257113790 493 109 15 5 4 0
1257115422 494 109 15 5 4 0
1257188213 494 110 15 5 4 0
1257345810 495 110 15 5 4 0
1257378419 496 110 15 5 4 0
1257379197 497 110 15 5 4 0
1257388447 498 110 15 5 4 0
1257425215 499 110 15 5 4 0
1257456865 499 110 15 5 5 0
1257459893 499 110 15 5 6 0
1257541022 500 110 15 5 6 0
1258081531 501 110 15 5 6 0
1258337690 502 110 15 5 6 0
1258945180 503 110 15 5 6 0
1258985198 503 111 15 5 6 0
1259059591 503 112 15 5 6 0
1259193273 504 112 15 5 6 0
1259237635 505 112 15 5 6 0
1259237862 506 112 15 5 6 0
1259274373 507 112 15 5 6 0
1259287578 508 112 15 5 6 0
1259415344 509 112 15 5 6 0
1259433377 510 112 15 5 6 0
1259449141 511 112 15 5 6 0
1259453500 512 112 15 5 6 0
1259488234 512 113 15 5 6 0
1259892172 513 113 15 5 6 0
1259971883 514 113 15 5 6 0
1260042886 515 113 15 5 6 0
1260131467 516 113 15 5 6 0
1260192930 517 113 15 5 6 0
1260334140 518 113 15 5 6 0
1260649929 519 113 15 5 6 0
1261159100 520 113 15 5 6 0
1261270532 521 113 15 5 6 0
1261348352 522 113 15 5 6 0
1261348454 523 113 15 5 6 0
1262733436 523 114 15 5 6 0
1262758361 523 115 15 5 6 0
1262982894 524 115 15 5 6 0
1262984844 525 115 15 5 6 0
1263071506 526 115 15 5 6 0
1263230066 526 116 15 5 6 0
1263238580 526 117 15 5 6 0
1263241898 526 118 15 5 6 0
1263324766 527 118 15 5 6 0
1263331574 527 119 15 5 6 0
1263332410 527 120 15 5 6 0
1263333513 527 121 15 5 6 0
1263333977 527 122 15 5 6 0
1263337336 527 123 15 5 6 0
1263337554 527 124 15 5 6 0
1263514799 528 124 15 5 6 0
1263514979 529 124 15 5 6 0
1263520650 530 124 15 5 6 0
1263580642 531 124 15 5 6 0
1263658750 532 124 15 5 6 0
1264267435 533 124 15 5 6 0
1264363649 534 124 15 5 6 0
1264386235 535 124 15 5 6 0
1264468120 536 124 15 5 6 0
1264559150 537 124 15 5 6 0
1264619955 538 124 15 5 6 0
1264638262 539 124 15 5 6 0
1264717303 540 124 15 5 6 0
1264717873 541 124 15 5 6 0
1264773876 541 125 15 5 6 0
1264773994 541 126 15 5 6 0
1264840309 541 127 15 5 6 0
1264888031 541 128 15 5 6 0
1264956290 542 128 15 5 6 0
1265200888 543 128 15 5 6 0
1265253145 544 128 15 5 6 0
1265254479 545 128 15 5 6 0
1265327263 546 128 15 5 6 0
1265402059 546 129 15 5 6 0
1265530998 546 130 15 5 6 0
1265537107 546 131 15 5 6 0
1265540449 546 132 15 5 6 0
1265541038 546 133 15 5 6 0
1265554290 547 133 15 5 6 0
1265556141 548 133 15 5 6 0
1265556405 549 133 15 5 6 0
1265593036 550 133 15 5 6 0
1265593298 551 133 15 5 6 0
1265600237 552 133 15 5 6 0
1265611508 552 134 15 5 6 0
1265621936 552 135 15 5 6 0
1265637190 552 136 15 5 6 0
1265637794 552 137 15 5 6 0
1265637970 552 138 15 5 6 0
1265816392 552 139 15 5 6 0
1266156960 553 139 15 5 6 0
1266170438 554 139 15 5 6 0
1266202269 555 139 15 5 6 0
1266243118 556 139 15 5 6 0
1266249703 557 139 15 5 6 0
1266281145 558 139 15 5 6 0
1266281756 559 139 15 5 6 0
1266410145 560 139 15 5 6 0
1266428573 561 139 15 5 6 0
1266451207 562 139 15 5 6 0
1266451379 563 139 15 5 6 0
1266451774 564 139 15 5 6 0
1266452132 565 139 15 5 6 0
1266528478 565 140 15 5 6 0
1266529095 565 141 15 5 6 0
1266677323 566 141 15 5 6 0
1266678354 567 141 15 5 6 0
1266694051 568 141 15 5 6 0
1266700294 568 141 16 5 6 0
1266951057 569 141 16 5 6 0
1267205571 569 142 16 5 6 0
1268271608 570 142 16 5 6 0
1268483296 570 143 16 5 6 0
1268485216 570 144 16 5 6 0
1268488989 570 145 16 5 6 0
1268500608 570 146 16 5 6 0
1268505365 570 147 16 5 6 0
1268522969 570 148 16 5 6 0
1268527176 570 149 16 5 6 0
1268775913 571 149 16 5 6 0
1268783712 571 149 17 5 6 0
1268859141 571 149 18 5 6 0
1269056344 572 149 18 5 6 0
1269132264 573 149 18 5 6 0
1269205932 574 149 18 5 6 0
1269210723 575 149 18 5 6 0
1269211946 576 149 18 5 6 0
1269223667 577 149 18 5 6 0
1269227013 578 149 18 5 6 0
1269389303 579 149 18 5 6 0
1269434539 580 149 18 5 6 0
1269658413 581 149 18 5 6 0
1269694798 582 149 18 5 6 0
1269963532 582 150 18 5 6 0
1269987491 583 150 18 5 6 0
1270596861 584 150 18 5 6 0
1270599486 585 150 18 5 6 0
1270744370 585 151 18 5 6 0
1270997046 585 152 18 5 6 0
1272463808 585 153 18 5 6 0
1275322828 586 153 18 5 6 0
1275394318 586 154 18 5 6 0
1275394385 586 155 18 5 6 0
1275665824 587 155 18 5 6 0
1276083084 588 155 18 5 6 0
1276246819 588 156 18 5 6 0
1276707671 588 157 18 5 6 0
1276709555 588 158 18 5 6 0
1276769777 589 158 18 5 6 0
1276785788 590 158 18 5 6 0
1276791763 591 158 18 5 6 0
1276952011 592 158 18 5 6 0
1276952274 593 158 18 5 6 0
1277036791 593 158 19 5 6 0
1277133430 594 158 19 5 6 0
1277137455 595 158 19 5 6 0
1277138020 596 158 19 5 6 0
1277143006 597 158 19 5 6 0
1277311496 598 158 19 5 6 0
1277321478 599 158 19 5 6 0
1277479954 600 158 19 5 6 0
1277487190 601 158 19 5 6 0
1277837093 601 159 19 5 6 0
1277837228 601 160 19 5 6 0
1277915209 602 160 19 5 6 0
1278014269 603 160 19 5 6 0
1278522439 603 161 19 5 6 0
1278591415 604 161 19 5 6 0
1278592853 605 161 19 5 6 0
1278620093 605 162 19 5 6 0
1278670460 605 163 19 5 6 0
1279559706 606 163 19 5 6 0
1279599192 606 163 20 5 6 0
1279655620 607 163 20 5 6 0
1284064816 608 163 20 5 6 0
1284065256 609 163 20 5 6 0
1284065808 610 163 20 5 6 0
1284224580 611 163 20 5 6 0
1284225341 612 163 20 5 6 0
1284225927 613 163 20 5 6 0
1284297470 614 163 20 5 6 0
1285162159 615 163 20 5 6 0
1285162413 616 163 20 5 6 0
1285165420 617 163 20 5 6 0
1285258350 618 163 20 5 6 0
1285698666 619 163 20 5 6 0
1285702948 620 163 20 5 6 0
1285704921 621 163 20 5 6 0
1286202276 622 163 20 5 6 0
1286203761 623 163 20 5 6 0
1286203972 624 163 20 5 6 0
1286209592 625 163 20 5 6 0
1286262854 625 164 20 5 6 0
1286882706 625 165 20 5 6 0
1286987486 626 165 20 5 6 0
1286987618 627 165 20 5 6 0
